index,actor_id,name,year,total_emissions,population,gdp,energy_consumption_EJ,renewable_consumption_EJ,emissions_per_pop,gdp_per_pop,energy_per_gdp,emissions_per_energy,population_per_emissions,renewables_per_energy
910,EG,Egypt,2018,217670955.3955416,103740766,263151000000,3.8406906738631106,0.0337209960384833,2.098220051657818,2536.620946099434,1.4595006949861908e-11,56674950.90840003,0.4765944349878332,0.008779930200566104
911,EG,Egypt,2019,223784947.0616262,105618671,317895000000,3.771680824684634,0.0613846079299423,2.118801012575004,3009.837152751146,1.1864549063950781e-11,59332949.277418725,0.4719650378044176,0.016275133231899316
912,EG,Egypt,2020,203254332.15078324,107465134,382521000000,3.541314933972133,0.0915667676102699,1.8913514047335878,3559.489350285461,9.257831423561407e-12,57395158.56128674,0.5287224772177427,0.0258567140504399
913,EG,Egypt,2021,219630200.46371704,109262178,423145000000,3.794049758724265,0.0985107505017775,2.0101210179401425,3872.749086147633,8.966311214180162e-12,57888065.37359881,0.49748248542007834,0.0259645383604303
914,ES,Spain,1980,208232589.47573215,37491666,230759000000,3.193258314591398,0.0041600806451612,5.554103396625057,6154.941207467281,1.3838066184163555e-11,65210067.260837026,0.1800470622508844,0.0013027698467587062
915,ES,Spain,1981,211938655.45935455,37758649,204588000000,3.2191825140860217,0.0048725806451612,5.612983013755459,5418.30826627298,1.5734952754247667e-11,65836172.54752869,0.17815838700194703,0.0015136080740500062
916,ES,Spain,1982,208613485.3562311,37982149,197643000000,3.2176798370752695,0.0055965725806451,5.492408693258275,5203.576027254277,1.6280262073917464e-11,64833512.319190726,0.18206948095968575,0.0017393192809798442
917,ES,Spain,1983,211400823.39343944,38169760,172856000000,3.2939048374623656,0.0064354838709677,5.538437322986559,4528.611130905722,1.905577380861738e-11,64179396.134681076,0.1805563449909654,0.001953755250538937
918,ES,Spain,1984,201850273.772549,38329926,172381000000,3.346504984763441,0.006320564516129,5.266127405843387,4497.2954030748715,1.9413421344367656e-11,60316740.80617498,0.18989286109758424,0.00188870614115514
919,ES,Spain,1985,194386292.9974511,38471920,181620000000,3.320218438612903,0.0070215725806451,5.052679798602489,4720.845749315345,1.828112784171844e-11,58546236.216512434,0.1979147778722467,0.0021147923579324865
920,ES,Spain,1986,196914093.19968265,38590808,251304000000,3.390091684387097,0.0061826612903225,5.102616488353461,6512.01705857001,1.34900028825132e-11,58085182.21101835,0.19597788747840722,0.0018237445667904637
921,ES,Spain,1987,203441457.4415759,38694533,318389000000,3.5149022001612904,0.0064699596774193,5.257627930063813,8228.268318937975,1.1039647098867392e-11,57879692.19520261,0.19019984169702606,0.0018407225319448176
922,ES,Spain,1988,196468165.07011175,38781722,374068000000,3.6712271916451615,0.0077340725806451,5.065999005152782,9645.47164770043,9.814331061852822e-12,53515665.14794467,0.197394432762989,0.002106672286108037
923,ES,Spain,1989,217193719.68955487,38847318,412590000000,3.846195797978494,0.0068375806451612,5.590957905756966,10620.810425059459,9.322077117667646e-12,56469751.17691845,0.17886022696939066,0.0017777515769620816
924,ES,Spain,1990,214601545.42884248,38889889,535652000000,3.847516076536498,0.0064415322580645,5.5181835419700604,13773.554354963575,7.182865137321429e-12,55776646.84432586,0.18121905376909364,0.0016742054171903847
925,ES,Spain,1991,220410502.31540295,38997063,576446000000,3.9834665975429018,0.0064628225806451,5.651976978763836,14781.77984839525,6.9103898674687684e-12,55331329.36306218,0.17692924153040582,0.0016224116413155127
926,ES,Spain,1992,241012824.01114997,39202251,630122000000,4.1728611998330045,0.0077894758064516,6.1479332911559075,16073.617813426072,6.6223067911182355e-12,57757210.81276204,0.16265628669695348,0.0018666989946282734
927,ES,Spain,1993,226029082.51141027,39420546,529318999999,4.037404753249332,0.0079844758064516,5.733788733200455,13427.4903244364,7.62754549384579e-12,55983755.98322176,0.17440475164522246,0.0019776258003425685
928,ES,Spain,1994,234133016.74181688,39623725,531136999999,4.228889757451366,0.0093127016129032,5.908909794367311,13404.519640669825,7.961956627874406e-12,55365126.586539894,0.16923595634396948,0.0022021623043008112
929,ES,Spain,1995,247915682.49808577,39814573,613946000000,4.389875560325708,0.0146522177419354,6.226757285531751,15420.132723764236,7.150263313590621e-12,56474421.44799467,0.1605972345065642,0.0033377296327844605
930,ES,Spain,1996,244212868.38970196,39996473,640026000000,4.559645710881556,0.0164483467741935,6.105860093956333,16002.060981727063,7.124157004374129e-12,53559614.90755521,0.16377709030539597,0.0036073738656798838
931,ES,Spain,1997,263640341.3557583,40180050,589376000000,4.8112022155344265,0.0248497983870967,6.5614737004000325,14668.373981615254,8.163213662474255e-12,54797185.723043494,0.1524047867385391,0.0051649873095879414
932,ES,Spain,1998,274258652.995136,40362357,618414000000,5.043176039352446,0.0321460887096774,6.794911729142479,15321.55319868956,8.155015959134893e-12,54382129.60544431,0.14716894639133163,0.00637417541224776
933,ES,Spain,1999,298793140.281584,40542232,635968000000,5.197333614460343,0.0492033870967741,7.36992330075917,15686.556181711949,8.172319384718008e-12,57489698.07330884,0.1356866223963268,0.009467044208953106
934,ES,Spain,2000,309324461.2250396,40741652,598628000000,5.49949315429577,0.0706397515387146,7.592339682864102,14693.267715310121,9.18682913979261e-12,56245994.41194317,0.1317117043981842,0.012844774883215629
935,ES,Spain,2001,313991850.36216813,40966450,627834000000,5.752271206737045,0.0934391019272209,7.664609707752762,15325.565188099043,9.162089352817854e-12,54585717.376194246,0.13046978752075253,0.016243862392612027
936,ES,Spain,2002,332301410.09864205,41477655,708256000000,5.814270196037201,0.1339647589947135,8.01157659705309,17075.603719641334,8.209277713195796e-12,57152729.215289444,0.12481937704594019,0.02304068343538955
937,ES,Spain,2003,340081600.053369,42230271,907264000000,6.14473058103505,0.1710361941437441,8.053029071335322,21483.73615693823,6.772814286729166e-12,55345241.84070636,0.12417687694180693,0.02783461241923708
938,ES,Spain,2004,362093977.93486065,42959666,1068569999999,6.369587346353015,0.2090456374648051,8.428696301662603,24873.79673759568,5.960851742383723e-12,56847321.22280762,0.11864231005722024,0.032819337595628814
939,ES,Spain,2005,374941856.6014244,43685374,1154354000000,6.4132098170139855,0.2597884633673845,8.582777764508194,26424.267307405906,5.555669939216207e-12,58463993.42911234,0.11651239580444868,0.04050833682038224
940,ES,Spain,2006,369370482.1964673,44422831,1260466000000,6.505919961740887,0.2787518265540503,8.314879396058016,28374.283484994463,5.161519598101724e-12,56774519.87860441,0.1202663264693999,0.04284587394147106
941,ES,Spain,2007,380538296.9330785,45245782,1474176000000,6.6485752808397915,0.3254646858946461,8.410470105988631,32581.512239085623,4.510028165456358e-12,57236066.50431311,0.11889941791576611,0.04895254579316972
942,ES,Spain,2008,354799754.8048814,45966538,1631685000000,6.46493398013393,0.4051009162292023,7.718652964573521,35497.2349668796,3.962121353161872e-12,54880646.251786046,0.12955628457319213,0.06266126111636025
943,ES,Spain,2009,316273542.6035562,46367772,1489853000000,5.993301434810718,0.493936292214153,6.820977781799742,32131.21820906124,4.022746831271755e-12,52771172.2902095,0.14660654703615614,0.08241472543750883
944,ES,Spain,2010,300149856.9285834,46572773,1423270000000,6.155576309746202,0.6105917568305524,6.444749530559054,30560.130057104394,4.32495331858762e-12,48760642.67993109,0.1551650681315546,0.0991932722633614
945,ES,Spain,2011,308529292.2358188,46729233,1480450000000,6.039465841841286,0.6306591523215181,6.602489971017047,31681.453021067133,4.0794797810404175e-12,51085526.48784511,0.15145801120330368,0.10442300177481349
946,ES,Spain,2012,306274060.5980628,46756082,1325583000000,6.005973583874291,0.7515365894254583,6.5504646133109015,28351.028214896192,4.530816692635837e-12,50994906.37461207,0.1526609269772934,0.1251315176349248
947,ES,Spain,2013,274507747.3573329,46603459,1355162000000,5.705607338453736,0.7746240921595725,5.890286971130895,29078.571185027275,4.2102769546768105e-12,48111924.12545632,0.1697710153853517,0.13576540518988847
948,ES,Spain,2014,271854030.6625005,46464551,1371576000000,5.599984229721603,0.7429501953446578,5.850783550291931,29518.761517785893,4.082882924257644e-12,48545499.32831068,0.1709172782421773,0.13267005135505405
949,ES,Spain,2015,287870178.74594426,46431342,1195721000000,5.669864062644706,0.7198653093891088,6.199910800466294,25752.454021251422,4.741795170148142e-12,50771971.87892849,0.1612926431013798,0.12696341595416097
950,ES,Spain,2016,280621328.3389618,46473315,1232573000000,5.723907322546576,0.7145505443329564,6.038332499821926,26522.16653793688,4.643868819572208e-12,49026183.08189394,0.16560863450786964,0.1248361484677309
951,ES,Spain,2017,298251512.8400967,46584170,1312076000000,5.789199646244329,0.7323459806709677,6.402421956645288,28165.705217029732,4.412244143055988e-12,51518608.97275907,0.15619089256715837,0.1265021117635955
952,ES,Spain,2018,293007696.074761,46792043,1421639000000,5.89348885955257,0.7473961761736225,6.2619128657143905,30382.067310033886,4.145559357581334e-12,49717188.418848716,0.15969561082129735,0.1268172713964143
953,ES,Spain,2019,276158845.4310995,47131372,1393200000000,5.728983711670198,0.7820780609315088,5.8593423809325875,29559.92878798436,4.112104300653314e-12,48203810.54122243,0.17066761677115677,0.13651253002140337
954,ES,Spain,2020,223573227.3187709,47363807,1280459000000,5.18200985660984,0.8569315077013759,4.720339041132629,27034.54559723208,4.046993973731169e-12,43144114.63992011,0.21184918949382364,0.16536663020976872
955,ES,Spain,2021,245722950.44553456,47486935,1426224000000,5.591630176030371,0.970746324809824,5.1745380165204296,30034.02935986498,3.92058342590671e-12,43944778.66202143,0.1932539671768497,0.17360703305649938
956,FI,Finland,1980,57466832.13996456,4779418,53714000000,0.9527859190000002,0.0,12.023813807447802,11238.606876402106,1.7738130077819567e-11,60314527.10833413,0.08316828720190086,0.0
957,FI,Finland,1981,48495352.57210615,4799866,52620000000,0.9620292205698924,0.0,10.103480508019631,10962.80604500209,1.828257735784668e-11,50409438.232425205,0.09897579346109993,0.0
958,FI,Finland,1982,46965492.16829568,4826861,53111000000,0.950016653344086,0.0,9.730027893551457,11003.21720472166,1.788738026668837e-11,49436493.5635347,0.10277462828886098,0.0
959,FI,Finland,1983,45494509.80737646,4855733,51056000000,0.9409193276451616,0.0,9.369236283662314,10514.581423649117,1.8429162637988905e-11,48351126.89334966,0.10673228529242651,0.0
960,FI,Finland,1984,48250541.04002711,4881748,53032000000,0.9804242401505378,0.0,9.883865582579665,10863.321908463935,1.8487408360056904e-11,49213941.33688346,0.1011749898503782,0.0
961,FI,Finland,1985,53358505.76758939,4902175,56223000000,1.0286680906021506,0.0,10.884659516967345,11468.990805101817,1.8296214904970396e-11,51871450.32986779,0.09187241901698157,0.0
962,FI,Finland,1986,53187401.00480889,4918173,73652000000,1.0404958138387097,0.0,10.81446321729815,14975.479715739972,1.4127190216677207e-11,51117361.835973345,0.09246875965146949,0.0
963,FI,Finland,1987,56011566.06214115,4932177,91775000000,1.0954794336344087,0.0,11.356357661564285,18607.401964690238,1.1936577865806686e-11,51129728.539325304,0.08805640239603503,0.0
964,FI,Finland,1988,55255099.2673757,4946562,109255000000,1.0883110985376343,0.0,11.170404670430838,22087.057637203376,9.961201762277555e-12,50771419.442126505,0.08952227152943695,0.0
965,FI,Finland,1989,55662782.01636693,4964475,119106000000,1.0930090863978497,0.0,11.212219220837436,23991.660749626095,9.176776034774483e-12,50926184.154434346,0.0891884095649452,0.0
966,FI,Finland,1990,57483254.52097747,4986545,141718000000,1.1623459626536654,0.0592577419354838,11.5276718691955,28420.078431057977,8.201823075781944e-12,49454513.86069405,0.08674778492543861,0.050981156935579544
967,FI,Finland,1991,56720753.27307344,5013854,128193999999,1.189363842442201,0.0574598951612903,11.312805134148988,25567.956306466043,9.277843287918927e-12,47689992.96010621,0.0883954057496656,0.048311452821118234
968,FI,Finland,1992,54633998.05543559,5042121,113134000000,1.1854807267001408,0.0569170161290322,10.835519031660603,22437.77965661673,1.0478553986424424e-11,46085943.72302679,0.09228907236266877,0.04801175999500578
969,FI,Finland,1993,56313060.234300606,5066605,89279000000,1.1956043394433804,0.0685232419354838,11.114555058920244,17621.069730125004,1.339177566329574e-11,47100080.165749006,0.0899721126665729,0.05731264070803318
970,FI,Finland,1994,62898384.51202883,5088490,103739000000,1.255154152987797,0.0743805241935483,12.360913456060409,20386.99103270322,1.2099154155985666e-11,50112079.350814484,0.08090017000399853,0.05926007097733075
971,FI,Finland,1995,58603723.09969606,5107943,134339000000,1.1963639993356194,0.0760621935483871,11.473057373525128,26300.019401156198,8.905559810149096e-12,48984860.0695446,0.0871607251182731,0.06357780206578179
972,FI,Finland,1996,64821915.846191846,5124719,132183000000,1.2524195023940978,0.06780375,12.648872230105074,25793.21910137902,9.474890889101456e-12,51757351.04913305,0.07905843159834756,0.054138209977078626
973,FI,Finland,1997,62837438.363773346,5139943,127076000000,1.2672441460983817,0.0908723467741935,12.225318133639487,24723.23136657352,9.972332667839573e-12,49585897.52198785,0.08179746237019185,0.07170863408915576
974,FI,Finland,1998,60202368.79532296,5153545,134211999999,1.3122665768576365,0.1075129112903225,11.681739229078811,26042.656074410916,9.77756517202198e-12,45876630.44766713,0.08560369140159767,0.08192916987017511
975,FI,Finland,1999,59867311.82917038,5165491,135398000000,1.2871262577716849,0.0966435725806451,11.589858898054489,26212.029021055307,9.506242764085768e-12,46512384.83224997,0.0862823274033011,0.07508476499264152
976,FI,Finland,2000,58847214.77729188,5176209,126075000000,1.2939137128602152,0.0995312419354838,11.368786456901542,24356.62856735499,1.0263047494429627e-11,45480014.774099,0.0879601357445622,0.0769226270239215
977,FI,Finland,2001,63831117.480427474,5188003,129533999999,1.3218819737356515,0.095123426267281,12.30360072660472,24967.988645920213,1.020490352915726e-11,48288061.0740459,0.08127701981076545,0.07196060477204425
978,FI,Finland,2002,66642638.657944605,5200596,140305000000,1.3287050554224766,0.1033595629552548,12.814423319547338,26978.63860219098,9.470119065054535e-12,50156081.20551241,0.07803706612958408,0.07778969646682835
979,FI,Finland,2003,74887636.91467999,5212989,171609000000,1.422785439960298,0.1079252665012407,14.365585063517301,32919.50165250684,8.290855607574765e-12,52634525.77696443,0.0696108091371503,0.0758549135168633
980,FI,Finland,2004,68773534.00577223,5228141,197390000000,1.4168085532231354,0.1206427413601807,13.15449105251221,37755.29389892124,7.177711906495443e-12,48541162.353458054,0.07601966476757173,0.08515105381438257
981,FI,Finland,2005,58185752.1783983,5246071,204999000000,1.287097585959022,0.1106991866067782,11.091300933288608,39076.67280904128,6.278555436655895e-12,45206946.86490601,0.09016074904240261,0.08600683259326895
982,FI,Finland,2006,68542489.13203023,5266251,217101000000,1.38178844571653,0.1252403197808886,13.015423900613593,41224.962501787326,6.364726305804809e-12,49604184.594615966,0.07683191939317909,0.09063639240082436
983,FI,Finland,2007,66312411.71779378,5288689,256408000000,1.3776865285487805,0.1161020229838709,12.538534921942617,48482.336548812,5.3730247439579905e-12,48133164.0715436,0.07975413445234224,0.08427317867887536
984,FI,Finland,2008,58584235.9246712,5313351,285685000000,1.3285559047509503,0.1251774515127228,11.025854667736274,53767.387097144536,4.650422334917655e-12,44096176.69468967,0.09069591701822337,0.09422068809079467
985,FI,Finland,2009,56186145.85783192,5338815,253222000000,1.2314360644923386,0.1085123473118279,10.524085561652148,47430.375467215104,4.863069024383105e-12,45626522.949849404,0.09502013207150442,0.08811853935475107
986,FI,Finland,2010,63915201.19611079,5363272,249628000000,1.3385235162124722,0.1343663040569958,11.917203005201078,46543.97539412508,5.362072829219768e-12,47750525.42742561,0.08391230723883496,0.10038396967219737
987,FI,Finland,2011,57078654.82777216,5388166,275556000000,1.2609719167731337,0.1410735939024389,10.593336364872975,51140.963363044124,4.576100381676079e-12,45265603.51465893,0.09439896606285011,0.11187687213800178
988,FI,Finland,2012,51045181.448744625,5413859,258454000000,1.2265255347263555,0.1401500838709677,9.428613018688633,47739.3297461201,4.7456241138707684e-12,41617707.91028259,0.10606013822159006,0.11426593242694776
989,FI,Finland,2013,52049189.33329704,5438872,271366000000,1.2317786787361071,0.1533802870967741,9.569850022816686,49893.801508842276,4.539178374358273e-12,42255309.52257042,0.10449484554259199,0.1245193554203692
990,FI,Finland,2014,47660425.8781448,5461440,274934000000,1.18896283656123,0.1635767825574657,8.726714177606052,50340.93572391164,4.324539113246197e-12,40085715.3920726,0.11459066719133959,0.13757939064821367
991,FI,Finland,2015,44941205.39132772,5479461,234558000000,1.1852879481489371,0.1711120774193548,8.201756594549668,42806.76511795595,5.053282975421589e-12,37915854.50734764,0.12192510085760559,0.1443632981222667
992,FI,Finland,2016,47706268.10288035,5495219,240705000000,1.2040826349791478,0.1679340647451803,8.681413443737247,43802.62187912802,5.0023166738503475e-12,39620426.968209304,0.11518861605668577,0.13947054784000648
993,FI,Finland,2017,44998171.64468936,5508140,255558000000,1.1801329941257972,0.1973997548387096,8.1693950489075,46396.424201273025,4.617867545237469e-12,38129746.28170826,0.12240808456603293,0.16726907545275158
994,FI,Finland,2018,46531891.71754614,5515461,275833000000,1.203313670210154,0.2182589756649688,8.43662782087411,50010.86944500197,4.362471749972461e-12,38669793.97767461,0.11853077097057377,0.18138161401162403
995,FI,Finland,2019,43095850.02950277,5521537,268545000000,1.1785088420704364,0.2269043477043164,7.805045955411106,48635.91423909683,4.388496684244489e-12,36568117.68487949,0.12812224370142458,0.19253512540956813
996,FI,Finland,2020,36736917.23998375,5529468,271610000000,1.129152231525126,0.2248817780118499,6.643842995381066,49120.457881300696,4.157255739940083e-12,32534955.176383834,0.15051529674846625,0.19915984021756397
997,FI,Finland,2021,37190091.29645236,5535992,297575000000,1.1587149879743068,0.2530850115487485,6.717873020129429,53752.78721501042,3.893858650673971e-12,32095978.460992347,0.1488566391480757,0.2184186915465707
998,FR,France,1980,485035149.822028,53713830,702243000000,8.305850712060465,0.016904907157258,9.02998631492165,13073.783790878439,1.1827602001102845e-11,58396805.65384294,0.1107421390381893,0.0020353011080142965
999,FR,France,1981,441828128.4788897,54016749,618954000000,8.225473888215816,0.0171477202620967,8.179465381726132,11458.557048666516,1.3289313726409098e-11,53714610.791224144,0.12225737909889747,0.0020847090994554483
1000,FR,France,1982,418587237.42836297,54319646,588015000000,7.921899757404732,0.0175520927419354,7.706000834916394,10825.088955844816,1.3472274954558526e-11,52839249.453655675,0.12976899710014753,0.0022156418636235793
1001,FR,France,1983,402802723.74672735,54592379,562499000000,8.118975767722711,0.0179124798387096,7.37836912633405,10303.61765329919,1.4433760358192124e-11,49612504.73835438,0.13553130547927073,0.0022062487130361107
1002,FR,France,1984,387694151.0222603,54845980,532339000000,8.392365759444301,0.0186433669354838,7.068779717716053,9706.07143859951,1.5765077815911103e-11,46196050.33133487,0.1414671329329673,0.002221467399046996
1003,FR,France,1985,381817667.143414,55108106,557561000000,8.669248675615096,0.0189864012096774,6.92852095376702,10117.585968205838,1.5548520566565983e-11,44042763.26936988,0.14433094836154065,0.002190086121659244
1004,FR,France,1986,369914113.0047811,55371639,772838000000,8.884582670047442,0.0191087903225806,6.680570047868389,13957.289579237486,1.149604790402056e-11,41635508.019062184,0.14968782496623567,0.00215078085625811
1005,FR,France,1987,362373829.04285663,55641542,935117000000,9.049369104039783,0.0201177822580645,6.512648931312087,16806.094266762055,9.67725867890305e-12,40044098.641206615,0.1535473523211288,0.0022231143438589105
1006,FR,France,1988,359138535.7208842,55911479,1020878000000,9.170213966386408,0.0203780745967741,6.423341720595232,18258.826599811462,8.982673704778052e-12,39163593.89620714,0.15568220460600576,0.0022222027393766727
1007,FR,France,1989,370496972.0738079,56169949,1026179000000,9.28267967304383,0.0211618245967741,6.595999794726676,18269.18162236537,9.045867897358872e-12,39912717.56901209,0.15160703928454833,0.0022797107454032234
1008,FR,France,1990,367241241.0519632,56412897,1272433000000,9.568271210158496,0.0219869630187096,6.509880906345994,22555.71097509848,7.51966603362102e-12,38381148.79750361,0.15361264121209578,0.002297903407604747
1009,FR,France,1991,390664702.417836,56645216,1273594000000,10.1705853829243,0.0241612603006451,6.896693666378393,22483.699241256312,7.985735943263159e-12,38411230.790484756,0.1449970157258155,0.002375601736868574
1010,FR,France,1992,379443171.4325452,56864048,1404391000000,10.255822853802064,0.0248056293218022,6.672813223436805,24697.344796838945,7.302683407827353e-12,36997828.145196274,0.1498618298632603,0.0024186873813451444
1011,FR,France,1993,362030084.04479206,57053732,1324236000000,10.257728418109837,0.0240313935685024,6.345423364150693,23210.330921034227,7.746148283319467e-12,35293397.25992691,0.15759389761913004,0.002342759779648231
1012,FR,France,1994,348742809.106821,57230065,1396653000000,10.131012577632816,0.0287949689680197,6.093699336298517,24404.183360616487,7.253779269176249e-12,34423292.48280405,0.16410392846973443,0.0028422597195854877
1013,FR,France,1995,356161361.7688484,57420354,1602130000000,10.371507388434273,0.0330931692648764,6.202702299063646,27901.77852264721,6.473574172154739e-12,34340366.20038662,0.16122005406433243,0.003190777196165338
1014,FR,France,1996,372535678.75361985,57623178,1606035000000,10.756805061788002,0.0373305454081554,6.465031809832145,27871.336773546227,6.697740125083203e-12,34632558.330632865,0.15467827992418856,0.0034704120037246725
1015,FR,France,1997,361157744.6213071,57839364,1454555000000,10.610671581923366,0.0431602398774369,6.244151381424372,25148.184547810728,7.294788840520549e-12,34037218.269632,0.16014986487593563,0.004067625648782295
1016,FR,France,1998,384864123.3178914,58080345,1505184000000,10.853742237719487,0.0412703466423302,6.6264090428163165,25915.548538838742,7.2109072629788035e-12,35459117.68388894,0.15091129954980656,0.003802407108850011
1017,FR,France,1999,384363046.11469615,58352208,1494634000000,11.045549072813948,0.0442172670938372,6.586949479524342,25614.009327633325,7.390136363025294e-12,34798002.66885025,0.1518153438262308,0.004003175107217416
1018,FR,France,2000,381499777.6526581,58665453,1366243000000,11.18631366412407,0.0480228218110862,6.502971649305395,23288.714739831634,8.187645729291253e-12,34104155.22999113,0.15377585109214087,0.004292997966354322
1019,FR,France,2001,383407465.5935026,59014773,1377667000000,11.32351312363117,0.0530865252025426,6.496804886354516,23344.442924486044,8.219339741484095e-12,33859409.30234497,0.15392181502946742,0.004688167410850236
1020,FR,France,2002,380130459.72451067,59372786,1500348000000,11.20719332494624,0.0574739329479286,6.402435953140395,25269.96122432254,7.469729239447276e-12,33918435.12490975,0.15619055111507987,0.0051283074433985726
1021,FR,France,2003,387162936.23861223,59728262,1844083000000,11.322590075168952,0.0596820442137939,6.482072695144089,30874.546458425328,6.1399568648314375e-12,34193849.0811993,0.15427164227101764,0.005271059343981713
1022,FR,France,2004,389108601.63104147,60108438,2118670999999,11.41548589273627,0.0637200765448883,6.4734439053472235,35247.48056169751,5.388040848598795e-12,34086030.6155372,0.15447727896027266,0.005581897883596326
1023,FR,France,2005,389770740.3506189,60510080,2198159999999,11.348642043755031,0.0782218538822557,6.441418361215502,36327.17061354075,5.162791627433942e-12,34345143.572935514,0.15524531150175117,0.006892617952057083
1024,FR,France,2006,380051825.2235839,60919150,2320659000000,11.257671075288902,0.0953155056585117,6.238626527513661,38094.08043283598,4.851066475207647e-12,33759364.85280822,0.1602916917032601,0.008466716163677366
1025,FR,France,2007,370464472.36958086,61329376,2660905000000,11.060466441170684,0.1478965024448137,6.040571362891102,43387.12006461634,4.156655890071492e-12,33494470.991801087,0.1655472537156462,0.013371633396426611
1026,FR,France,2008,369746781.3290137,61721009,2929983000000,11.094889958622453,0.2028545180936744,5.990614659734641,47471.404752958595,3.786673833473591e-12,33325862.870921314,0.16692777900094408,0.018283598922585523
1027,FR,France,2009,354802863.5844051,62093296,2697955000000,10.475904673731424,0.2343161570957722,5.714028509364443,43450.02075586389,3.882905635465167e-12,33868470.04002257,0.17500787725527597,0.02236715246973614
1028,FR,France,2010,360362160.8681825,62444567,2647348000000,10.791844466919876,0.2604775891644711,5.770912958179092,42395.169462861355,4.07647368873298e-12,33392082.509416874,0.17328280763318463,0.024136521793184682
1029,FR,France,2011,334147497.07035,62775269,2864653000000,10.372717780505448,0.3005070325088122,5.3229162119615925,45633.46435042755,3.6209334186393425e-12,32214073.894726887,0.1878669436413093,0.02897090606991998
1030,FR,France,2012,335563286.8812644,63071416,2685371000000,10.378994939805146,0.3681268010367636,5.320370274884337,42576.672133062624,3.865013415205998e-12,32331000.142829265,0.18795684291385897,0.03546844402293106
1031,FR,France,2013,334928630.90273476,63335180,2811918000000,10.490017974308792,0.4021098869110139,5.288192611163886,44397.410728129296,3.730556145061411e-12,31928318.113754604,0.18910052517544523,0.038332621344961015
1032,FR,France,2014,301508638.7074239,63588491,2856701000000,10.049977748455236,0.4383945187577837,4.741559894972566,44924.81194435012,3.5180362762694574e-12,30000925.997449923,0.2109010583332062,0.04362144173156687
1033,FR,France,2015,307482516.62402767,63809769,2439436000000,10.109398471060588,0.49692760333983,4.818737341362694,38229.820264668255,4.144154005704839e-12,30415510.626496192,0.20752324294920155,0.04915501201800949
1034,FR,France,2016,313085427.6246825,63989319,2472282000000,9.939402462429314,0.5133716569262688,4.892776365141228,38635.85421185682,4.020335245910181e-12,31499421.500249878,0.2043829362659079,0.05165015290072019
1035,FR,France,2017,317818305.8876699,64144087,2594235000000,9.865927736372482,0.5606219266814612,4.954756092914222,40443.86819318202,3.803020056537855e-12,32213727.322974067,0.2018262819092339,0.05682404550913439
1036,FR,France,2018,306693975.75979424,64277808,2792223000000,10.048048712203066,0.6103057187454501,4.771381994852629,43439.92253127238,3.5985838925483625e-12,30522739.74222709,0.2095828841787979,0.060738730098337544
1037,FR,France,2019,299287087.4186887,64399759,2729171000000,9.835681560674796,0.6864647010195675,4.647332413444105,42378.59026770582,3.6039081320572423e-12,30428708.531527076,0.21517720512247737,0.06979330276045163
1038,FR,France,2020,251550114.1945378,64480053,2636022000000,8.857057184778874,0.7314905337046073,3.9012082417881664,40881.200888591084,3.360008825714988e-12,28401094.059416756,0.25633084368283754,0.0825884397541992
1039,FR,France,2021,273551556.4657559,64531444,2957425000000,9.4060494031953,0.7398552020806385,4.239042852748745,45829.208470834776,3.1804862010685987e-12,29082513.25714157,0.23590230972814175,0.07865737998668224
1040,GB,United Kingdom of Great Britain and Northern Ireland,1980,606536253.6813349,56326328,603601000000,8.572052063225806,0.0,10.768254832470792,10716.143257199368,1.4201520645634792e-11,70757415.98483539,0.09286555858471902,0.0
1041,GB,United Kingdom of Great Britain and Northern Ireland,1981,584834439.2371486,56395847,587273000000,8.334690410086022,0.0,10.370168555800724,10413.408632731414,1.4192190701915501e-11,70168705.79013056,0.09643044803168928,0.0
1042,GB,United Kingdom of Great Britain and Northern Ireland,1982,567244337.2694892,56450133,558348000000,8.226608737698927,0.0,10.048591688340029,9890.995296680701,1.4733837566712742e-11,68952390.39022946,0.09951643285101919,0.0
1043,GB,United Kingdom of Great Britain and Northern Ireland,1983,562454181.0909148,56501612,532115000000,8.25987242791398,0.0,9.954657242184787,9417.695905738052,1.552272051701978e-11,68094778.21838006,0.10045549290861633,0.0
1044,GB,United Kingdom of Great Britain and Northern Ireland,1984,538616551.2839434,56568253,504226000000,8.25629892639785,1.0752688172043012e-05,9.521534124165782,8913.586212393726,1.6374203088293443e-11,65237045.810178414,0.10502509227604262,1.3023617807324612e-06
1045,GB,United Kingdom of Great Britain and Northern Ireland,1985,572639669.567568,56643045,536592000000,8.606615308139785,1.0752688172043012e-05,10.10962015844254,9473.21952765781,1.6039402950733118e-11,66534828.04395692,0.0989156846971051,1.24935154960087e-06
1046,GB,United Kingdom of Great Britain and Northern Ireland,1986,590804559.2519722,56721909,654684000000,8.84540012755914,1.0752688172043012e-05,10.415808805940792,11541.995175091868,1.3510945933548307e-11,66792293.252086364,0.09600790669560266,1.2156248464714939e-06
1047,GB,United Kingdom of Great Britain and Northern Ireland,1987,594309987.7811164,56826322,813147000000,8.830569223075269,0.0,10.458357445359852,14309.337141333905,1.0859745191306455e-11,67301435.81549847,0.09561730943167165,0.0
